Population_ID	Animal_ID	Genetic Distance	maxUAR1(B)	maxUAR2(B)	maxUAR(P)	spa
1	FR_ALP0194	1.6730489987128394	0.11743964798509	0.107430772442791	0.052556912446494276	0.0
1	FR_ALP0161	1.5940478428303624	0.20797478915842	0.171414272355274	0.06121491898990604	0.0
1	FR_ALP0162	1.5791346634674497	0.128921160215674	0.126102588718709	0.06231486457363599	0.0
1	FR_ALP0163	1.588968513642039	0.153059419900695	0.138806944162127	0.05900759003620341	3.12
1	FR_ALP0164	1.55841862008486	0.169506147687043	0.142088997214973	0.0645941532358113	3.12
1	FR_ALP0165	1.5666219034389157	0.126099507511993	0.123294858825364	0.057516371458836806	3.12
1	FR_ALP0166	1.5987638327940106	0.187001333039088	0.183929439585444	0.07142207602055277	0.0
1	FR_ALP0167	1.5994967366255872	0.161483563337406	0.143107353633355	0.05659079066094953	3.12
1	FR_ALP0168	1.584034200761446	0.125739121517405	0.123321467634306	0.057810926384347615	0.0
1	FR_ALP0169	1.580119787379269	0.164967504716316	0.146158907185744	0.06145694459091468	0.0
1	FR_ALP0170	1.5861976249943859	0.149501932858466	0.142730722875992	0.07173197399399821	0.0
1	FR_ALP0171	1.531041774991555	0.16286185047111	0.119583764437549	0.05221665202349709	0.0
1	FR_ALP0172	1.5965707539464384	0.199795609245821	0.13857330676908	0.060341230778633896	6.25
1	FR_ALP0173	1.5975884153464674	0.179582176251119	0.129451533816811	0.06109913730969782	3.12
1	FR_ALP0175	1.546862277175945	0.180080600528633	0.129103255941919	0.061927786879686135	3.12
1	FR_ALP0176	1.5848989432243248	0.317137533354845	0.176496700089495	0.05579528084469385	3.12
1	FR_ALP0212	1.6410865036001154	0.142551645921906	0.126506889006944	0.052690741147049656	0.0
